time(ms),HR(bpm),ECG SQI,QRS Width(ms),QRS Amplitude(mV),PPG Vital Time(ns),PR(bpm),SpO2(%),SpO2 Ratio,Pulse Amplitude,Pulse Baseline,PI(%),PPG SQI,RR(rpm),RR SQI,RR Channel,Accl X(g),Accl Y(g),Accl Z(g),PAT(ms),Central Temp(°C),Peripheral Temp(°C),Cough Index,Talk Index,Swallow Index,Snore Index,Activity Index,Sleep Index,Posture,Scratch Index,SCG HR (bpm),SCG SQI
782000,63.8,0.7585614323616028,63.8671875,0.2239513397216797,769678730375,64.8,97.5,0.5881990194320679,381.4432067871094,8411.4736328125,4.548686504364014,0.9283373355865479,32.71505355834961,0.7229341268539429,-1.0,0.001393444137647748,-0.5310404300689697,0.8482642769813538,72,33.4140625,34.76171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
783000,63.6,0.7999544143676758,63.8671875,0.2247333526611328,770609466110,64.5,97.6,0.5854706764221191,392.077880859375,8390.7705078125,4.6724443435668945,0.9347530007362366,32.71505355834961,0.7229341268539429,-1.0,0.0004537330532912165,-0.531501054763794,0.8487387895584106,74,33.4140625,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
784000,63.2,0.8396762609481812,63.8671875,0.2250194549560547,771552363639,64.0,97.6,0.5835941433906555,396.56146240234375,8366.0146484375,4.736983299255371,0.942799985408783,32.71505355834961,0.7229341268539429,-1.0,0.006969745270907879,-0.5342970490455627,0.8474614024162292,73,33.4140625,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
785000,62.7,0.8673419952392578,64.453125,0.2259540557861328,772495256347,63.9,97.7,0.5817849040031433,405.13177490234375,8335.828125,4.856369495391846,0.9410305023193359,32.71505355834961,0.7229341268539429,-1.0,0.010995717719197273,-0.5128971934318542,0.8628329038619995,72,33.4453125,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
786000,61.6,0.8830950856208801,64.453125,0.22830963134765625,773443363025,63.4,97.7,0.5817849040031433,414.697021484375,8299.8828125,4.994508266448975,0.9475429058074951,32.71505355834961,0.7229341268539429,-1.0,-0.02249615080654621,-0.4281005859375,0.875091552734375,71,33.4453125,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
787000,61.6,0.8830950856208801,64.453125,0.22830963134765625,775353479817,62.4,97.7,0.5820471048355103,431.48223876953125,8224.6826171875,5.24566650390625,0.954290509223938,32.71505355834961,0.7229341268539429,-1.0,-0.012629582546651363,-0.5133901834487915,0.8627835512161255,76,33.4453125,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
788000,61.6,0.8577436208724976,64.453125,0.22830963134765625,776318961320,61.9,97.6,0.585008442401886,441.337646484375,8192.9296875,5.392492771148682,0.9579037427902222,-2.0,0.0,-1.0,-0.014268407598137856,-0.4932170510292053,0.8722246289253235,77,33.4453125,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
789000,61.8,0.8125473856925964,64.453125,0.22828102111816406,777291390204,61.4,97.5,0.5894372463226318,445.66058349609375,8165.17578125,5.470519065856934,0.9544417262077332,-2.0,0.0,-1.0,-0.009267954155802727,-0.4988004267215729,0.8675912618637085,77,33.4375,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
790000,61.8,0.7620932459831238,64.453125,0.22828102111816406,778266422753,61.4,97.3,0.5944772362709045,449.2972717285156,8144.97900390625,5.536656379699707,0.9648294448852539,-2.0,0.0,-1.0,-0.009108323603868484,-0.5012864470481873,0.864851713180542,80,33.4375,34.7578125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
791000,62.9,0.7249207496643066,65.625,0.23279190063476562,779240586288,61.7,97.2,0.5998196005821228,451.9150390625,8121.6904296875,5.586597442626953,0.963952362537384,-2.0,0.0,-1.0,-0.0016948992852121592,-0.49817365407943726,0.8671922087669373,83,33.4375,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
792000,64.6,0.7249207496643066,65.625,0.2350902557373047,780213880823,61.8,97.0,0.6049487590789795,454.6144104003906,8097.4140625,5.624891757965088,0.9382492899894714,-2.0,0.0,-1.0,-0.006080040708184242,-0.4972675144672394,0.8690115213394165,78,33.4375,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
793000,66.4,0.7249207496643066,65.625,0.23656845092773438,781175878147,61.8,97.0,0.6049487590789795,458.9539489746094,8074.48974609375,5.671938419342041,0.921254575252533,-2.0,0.0,-1.0,-0.001515514450147748,-0.4970173239707947,0.8664988279342651,72,33.4296875,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
794000,67.5,0.7490710020065308,66.2109375,0.23710250854492188,783068588375,62.9,96.8,0.6126231551170349,459.7422790527344,8031.41552734375,5.725395202636719,0.894682765007019,-2.0,0.0,-1.0,-0.000746241130400449,-0.49063512682914734,0.8700066208839417,70,33.4296875,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
795000,68.2,0.7821996212005615,66.796875,0.23787498474121094,783987135078,64.4,96.7,0.6169325709342957,458.34271240234375,7988.4453125,5.719080924987793,0.8911911845207214,-2.0,0.0,-1.0,-0.00108481349889189,-0.50146484375,0.8629864454269409,72,33.4296875,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
796000,68.7,0.8073689341545105,66.796875,0.23802757263183594,784889170535,65.9,96.6,0.6204952001571655,456.2726135253906,7946.5283203125,5.735890865325928,0.8859986066818237,-2.0,0.0,-1.0,-0.001273676985874772,-0.5014441013336182,0.866455078125,73,33.4296875,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
797000,68.7,0.8073689341545105,66.2109375,0.23894309997558594,785778170796,67.1,96.4,0.6245877742767334,458.99639892578125,7914.9072265625,5.796952247619629,0.8845476508140564,-2.0,0.0,-1.0,-0.0011831430019810796,-0.5058969259262085,0.864396333694458,76,33.43359375,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
798000,68.8,0.8097237348556519,65.625,0.23802757263183594,786661956979,67.8,96.3,0.6295429468154907,456.998779296875,7890.36181640625,5.792647361755371,0.8787863850593567,-2.0,0.0,-1.0,0.0013192984042689204,-0.49496930837631226,0.8675020933151245,74,33.43359375,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
799000,67.7,0.8181835412979126,65.0390625,0.2386188507080078,787538791058,68.4,96.2,0.6334735751152039,453.4305725097656,7867.65087890625,5.773957252502441,0.8782647252082825,-2.0,0.0,-1.0,-0.0022958607878535986,-0.5026902556419373,0.8631615042686462,71,33.43359375,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
800000,67.3,0.8180195093154907,65.0390625,0.2374744415283203,788410411071,68.4,96.2,0.6334735751152039,449.2158203125,7867.65087890625,5.704043388366699,0.9033987522125244,-2.0,0.0,-1.0,-0.00023953420168254524,-0.4873507618904114,0.8690668940544128,69,33.43359375,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
801000,66.7,0.8180195093154907,65.625,0.23713111877441406,789288983224,68.5,96.1,0.6373799443244934,437.6009216308594,7867.65087890625,5.551629543304443,0.9209849834442139,-2.0,0.0,-1.0,0.001312255859375,-0.5006126761436462,0.8664761781692505,70,33.4296875,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
802000,66.4,0.8172581791877747,65.625,0.236663818359375,790158865288,68.3,96.1,0.6380602121353149,426.678466796875,7887.9072265625,5.399541854858398,0.942531168460846,-2.0,0.0,-1.0,0.0003615159366745502,-0.4934175908565521,0.8666781187057495,73,33.4296875,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
803000,66.4,0.8172949552536011,65.625,0.23734092712402344,791037436507,67.7,95.9,0.6437095403671265,433.9847717285156,7916.5439453125,5.4782209396362305,0.9411607384681702,-2.0,0.0,-1.0,-0.0010775052942335606,-0.502030611038208,0.8659409880638123,72,33.4296875,34.734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
804000,65.9,0.8288917541503906,66.2109375,0.23670196533203125,792829325147,66.8,95.6,0.6541712880134583,436.86248779296875,7960.54833984375,5.485110759735107,0.948650598526001,-2.0,0.0,-1.0,-0.00110323925036937,-0.5001704096794128,0.8639929294586182,73,33.4296875,34.734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
805000,65.9,0.8385494947433472,65.625,0.23477554321289062,793733085074,66.8,95.4,0.6598354578018188,431.6434631347656,7983.14599609375,5.419515132904053,0.953313410282135,-2.0,0.0,-1.0,-0.00146945018786937,-0.49232569336891174,0.8701540231704712,76,33.4375,34.734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
806000,65.7,0.8416129350662231,66.2109375,0.23534774780273438,794635975988,66.6,95.3,0.6642263531684875,433.16790771484375,7997.84619140625,5.419515132904053,0.9512494206428528,-2.0,0.0,-1.0,-0.002630269853398204,-0.504638671875,0.8649625778198242,75,33.4375,34.734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
807000,65.7,0.8416129350662231,66.2109375,0.23357391357421875,795545819005,66.1,95.2,0.6689596772193909,441.90521240234375,8010.8466796875,5.513460159301758,0.9507580995559692,-2.0,0.0,-1.0,0.002788837067782879,-0.4946758449077606,0.8703895211219788,74,33.4375,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
808000,66.1,0.8370438814163208,66.796875,0.23357391357421875,796456531021,66.1,95.0,0.6753877401351929,444.1273498535156,8023.0478515625,5.531274318695068,0.9533097147941589,-2.0,0.0,-1.0,-0.004288893658667803,-0.5015939474105835,0.8661851286888123,71,33.4375,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
809000,66.6,0.8254064321517944,66.2109375,0.23290634155273438,797368112010,65.9,94.9,0.6789118051528931,449.86932373046875,8024.42431640625,5.603978157043457,0.9541845321655273,-2.0,0.0,-1.0,-0.00147866306360811,-0.502448320388794,0.8648819923400879,73,33.42578125,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
810000,66.9,0.8205995559692383,66.2109375,0.23444175720214844,799194753210,65.8,94.8,0.6820615530014038,453.5166015625,8024.42431640625,5.64861536026001,0.9570677876472473,-2.0,0.0,-1.0,7.600604294566438e-05,-0.49746185541152954,0.8679544925689697,73,33.42578125,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
811000,67.4,0.8072665929794312,66.2109375,0.23301124572753906,800102870608,66.1,94.8,0.6822026371955872,454.9842834472656,8011.81494140625,5.6881184577941895,0.9582903981208801,-2.0,0.0,-1.0,-0.0026526818983256817,-0.500701904296875,0.8673940896987915,74,33.42578125,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
812000,67.4,0.8072665929794312,66.2109375,0.23301124572753906,801005783142,66.7,94.8,0.6822026371955872,453.4322204589844,7988.25244140625,5.681048393249512,0.9586286544799805,-2.0,0.0,-1.0,-0.0020047700963914394,-0.49911734461784363,0.864166259765625,74,33.42578125,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
813000,68.1,0.7965637445449829,65.625,0.23285865783691406,801905227222,66.7,94.8,0.6820581555366516,458.3369140625,7955.33740234375,5.747158050537109,0.9547117948532104,-2.0,0.0,-1.0,-0.001729713287204504,-0.5007347464561462,0.8637326955795288,71,33.4453125,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
814000,68.3,0.7887139320373535,65.625,0.2332305908203125,802801199678,67.3,94.9,0.6783119440078735,456.5248107910156,7906.6025390625,5.775681495666504,0.959476888179779,-2.0,0.0,-1.0,-0.007480837404727936,-0.4988875389099121,0.8659253120422363,68,33.4453125,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
815000,68.5,0.7887139320373535,65.625,0.23199081420898438,803685879313,67.9,95.0,0.6754485368728638,459.56134033203125,7865.28271484375,5.850008487701416,0.9620578289031982,-2.0,0.0,-1.0,-0.005389873869717121,-0.5032020211219788,0.8629408478736877,70,33.4453125,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
816000,68.8,0.7950652241706848,66.2109375,0.23283004760742188,804564480293,68.3,95.1,0.6714613437652588,459.56134033203125,7815.2294921875,5.869642734527588,0.9647122621536255,-2.0,0.0,-1.0,-0.005216158460825682,-0.5012887716293335,0.8655747771263123,73,33.4453125,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
817000,68.8,0.8016865849494934,65.625,0.2335357666015625,806313005642,69.0,95.3,0.6636685132980347,462.00067138671875,7714.6630859375,5.958253383636475,0.9670156836509705,-2.0,0.0,-1.0,-0.006385216489434242,-0.5003004670143127,0.8656052947044373,70,33.44921875,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
818000,68.9,0.8157331347465515,66.2109375,0.2335357666015625,807182929146,69.0,95.4,0.6609622240066528,462.7225036621094,7675.35400390625,6.01387882232666,0.9666346311569214,-2.0,0.0,-1.0,-0.005307711195200682,-0.5039461851119995,0.8643704652786255,68,33.44921875,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
819000,69.1,0.8222750425338745,65.625,0.23206710815429688,808054595303,69.0,95.5,0.6585043668746948,465.25445556640625,7635.63037109375,6.0849103927612305,0.9625725150108337,-2.0,0.0,-1.0,-0.005427434109151363,-0.500136137008667,0.8623281717300415,71,33.44921875,34.71875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
820000,68.7,0.8287943601608276,65.625,0.2307605743408203,808925396835,69.0,95.5,0.6582878232002258,468.59808349609375,7617.47802734375,6.142643928527832,0.9608088731765747,-2.0,0.0,-1.0,-0.003236014861613512,-0.4978971779346466,0.8646147847175598,71,33.44921875,34.71875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
821000,68.7,0.8296148180961609,65.625,0.2295684814453125,809793594272,69.2,95.5,0.6578434705734253,462.91070556640625,7606.296875,6.061583518981934,0.9590218663215637,-2.0,0.0,-1.0,-0.005366487428545952,-0.5053089261054993,0.8642463088035583,69,33.4296875,34.71875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
822000,69.0,0.8299058675765991,65.625,0.23019790649414062,810663529776,69.0,95.5,0.6573034524917603,468.59808349609375,7606.296875,6.151785373687744,0.9589259028434753,-2.0,0.0,2.0,-0.006840632297098637,-0.5061269998550415,0.8632389903068542,69,33.4296875,34.71875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
823000,68.6,0.8306711316108704,65.625,0.23148536682128906,811536941455,68.7,95.5,0.6573956608772278,469.7920837402344,7606.296875,6.162537574768066,0.9601191282272339,-2.0,0.0,2.0,-0.004007591400295496,-0.5002533793449402,0.8653932809829712,69,33.4296875,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
824000,68.2,0.8299031257629395,65.625,0.2304363250732422,812411222159,68.6,95.5,0.6572107076644897,464.56292724609375,7618.61474609375,6.081015586853027,0.9554107189178467,20.39105796813965,0.22217269241809845,2.0,-0.004896631930023432,-0.4987033009529114,0.8661694526672363,70,33.4296875,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
825000,68.4,0.8286483883857727,66.2109375,0.2295207977294922,814157176408,68.3,95.5,0.6558694243431091,465.37054443359375,7659.80712890625,6.068692684173584,0.9562208652496338,20.39105796813965,0.22217269241809845,2.0,-0.005342923570424318,-0.505079984664917,0.8630746603012085,72,33.43359375,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
826000,68.2,0.8255712389945984,65.625,0.23040771484375,815034063832,68.0,95.6,0.6542390584945679,464.79144287109375,7680.74365234375,6.04030704498291,0.9576850533485413,20.39105796813965,0.22217269241809845,2.0,-0.007002610247582197,-0.5018944144248962,0.864593505859375,71,33.43359375,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
827000,68.0,0.8264357447624207,66.2109375,0.2315807342529297,815910082163,68.3,95.6,0.652563214302063,459.14642333984375,7700.23974609375,5.97096061706543,0.9609894156455994,20.39105796813965,0.22217269241809845,2.0,-0.006002174224704504,-0.499820351600647,0.867316484451294,67,33.43359375,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
828000,67.9,0.8434860110282898,66.2109375,0.23293495178222656,816786969587,68.0,95.7,0.6513673067092896,459.8343200683594,7708.29150390625,5.962259769439697,0.9596978425979614,20.39105796813965,0.22217269241809845,2.0,-0.005244328640401363,-0.5061598420143127,0.8635206818580627,67,33.43359375,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
829000,67.8,0.8524404764175415,65.625,0.23441314697265625,817670808731,67.8,95.7,0.6494851112365723,465.4793395996094,7712.7685546875,6.0316057205200195,0.9681035280227661,20.39105796813965,0.22217269241809845,2.0,-0.0030282826628535986,-0.5048475861549377,0.8607295155525208,70,33.45703125,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
830000,67.3,0.8606022000312805,66.2109375,0.23418426513671875,818558988471,67.8,95.8,0.6482011079788208,465.4793395996094,7713.6962890625,6.0316057205200195,0.9667520523071289,20.39105796813965,0.22217269241809845,2.0,-0.00313697662204504,-0.49796855449676514,0.8696611523628235,71,33.45703125,34.7421875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
831000,67.0,0.864283561706543,66.796875,0.23324966430664062,819448032753,67.5,95.8,0.6469035148620605,460.43719482421875,7713.6962890625,5.964977264404297,0.9649073481559753,19.942934036254883,0.23646612465381622,2.0,-0.007770244963467121,-0.5056246519088745,0.8603538870811462,71,33.45703125,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
832000,67.0,0.863028883934021,66.2109375,0.23400306701660156,820337942956,67.3,95.8,0.6469035148620605,466.52923583984375,7713.6962890625,6.043313503265381,0.9676100611686707,19.644184112548828,0.24599508941173553,2.0,-0.008617694489657879,-0.5063453316688538,0.861771821975708,71,33.45703125,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
833000,66.9,0.8603194952011108,66.2109375,0.23400306701660156,821233067437,66.9,95.8,0.6469255685806274,472.3409729003906,7703.2412109375,6.127093315124512,0.971038818359375,19.110702514648438,0.26301109790802,2.0,-0.009332620538771152,-0.5071353316307068,0.8618371486663818,68,33.42578125,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
834000,66.4,0.8603194952011108,66.2109375,0.23375511169433594,823030266021,66.8,95.7,0.6490980982780457,468.7893981933594,7671.04931640625,6.127108573913574,0.9693377017974854,18.79061508178711,0.2732206881046295,2.0,-0.011281139217317104,-0.5015961527824402,0.8647322654724121,66,33.42578125,34.73046875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
835000,67.3,0.846997082233429,65.0390625,0.2331829071044922,823928854936,66.7,95.7,0.6514214277267456,473.75665283203125,7648.63818359375,6.1745686531066895,0.9678989052772522,18.470523834228516,0.28254082798957825,2.0,-0.005997878033667803,-0.49996477365493774,0.867783784866333,70,33.42578125,34.73828125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
836000,67.4,0.8483265042304993,65.625,0.2320384979248047,824831779981,66.5,95.6,0.6538531184196472,477.39617919921875,7620.92578125,6.231102466583252,0.9664944410324097,18.150436401367188,0.2918609082698822,2.0,-0.008291391655802727,-0.509962797164917,0.8626004457473755,72,33.42578125,34.73828125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
837000,66.9,0.846731960773468,66.2109375,0.2306079864501953,825730354649,66.7,95.5,0.6574020385742188,472.29510498046875,7601.3154296875,6.188346862792969,0.9655957818031311,17.88197135925293,0.2918609082698822,2.0,-0.006504938937723637,-0.5052607655525208,0.8626028299331665,72,33.4609375,34.73828125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
838000,67.1,0.846731960773468,66.2109375,0.23018836975097656,826621981602,66.9,95.4,0.6603561639785767,469.2726135253906,7579.0673828125,6.18649435043335,0.9666024446487427,17.613508224487305,0.2918609082698822,2.0,-0.008436936885118484,-0.4974740743637085,0.86767578125,69,33.4609375,34.73828125,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
839000,67.3,0.8384071588516235,66.2109375,0.22963523864746094,827511874995,67.2,95.4,0.6624020338058472,474.72991943359375,7551.5546875,6.2597432136535645,0.9636918306350708,17.345043182373047,0.29097145795822144,2.0,-0.010076559148728848,-0.5029826760292053,0.8627054691314697,69,33.4609375,34.76171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
840000,67.8,0.8317148089408875,66.2109375,0.2306365966796875,829296005562,67.3,95.2,0.6684886813163757,477.66033935546875,7506.01708984375,6.361649513244629,0.9633843302726746,17.128005981445312,0.29097145795822144,2.0,-0.00845970306545496,-0.5071077346801758,0.8621480464935303,68,33.4609375,34.76171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
841000,68.2,0.8308855891227722,66.796875,0.23093223571777344,830185891390,67.4,95.1,0.6709609627723694,476.55706787109375,7483.81103515625,6.372715950012207,0.960331380367279,16.910966873168945,0.29097145795822144,2.0,-0.01141357421875,-0.508774995803833,0.8600346446037292,64,33.4296875,34.76171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
842000,68.5,0.8300378918647766,67.3828125,0.2313232421875,831073170617,67.7,95.0,0.6738306283950806,476.57196044921875,7465.20556640625,6.379049301147461,0.9622752666473389,16.693927764892578,0.2924419939517975,2.0,-0.010481924749910831,-0.49955546855926514,0.8671345114707947,66,33.4296875,34.76171875,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
843000,68.5,0.8260589838027954,67.3828125,0.2313232421875,831959589730,67.9,94.9,0.6764518618583679,477.134765625,7455.78271484375,6.407437324523926,0.9595820307731628,16.486934661865234,0.29391250014305115,2.0,-0.011530949734151363,-0.5046879649162292,0.8627671599388123,68,33.4296875,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
844000,69.1,0.8210390210151672,67.3828125,0.2322673797607422,832839065397,68.3,94.9,0.6777044534683228,474.81134033203125,7448.3828125,6.382485866546631,0.9651997685432434,16.486934661865234,0.2953830361366272,2.0,-0.01077903900295496,-0.507453203201294,0.8616551756858826,72,33.4296875,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
845000,69.4,0.8210390210151672,66.796875,0.23428916931152344,833715939704,68.3,94.9,0.677716076374054,474.81134033203125,7443.2451171875,6.382485866546631,0.9630396366119385,16.486934661865234,0.30191347002983093,2.0,-0.009239783510565758,-0.5057748556137085,0.861191987991333,70,33.4453125,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
846000,69.4,0.8210390210151672,66.796875,0.23369789123535156,834588468747,68.5,94.9,0.677716076374054,474.81134033203125,7434.0341796875,6.382485866546631,0.9631317853927612,16.548404693603516,0.30933335423469543,2.0,-0.00883742980659008,-0.49876317381858826,0.8664274215698242,70,33.4453125,34.74609375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
847000,69.2,0.8306974172592163,66.2109375,0.23418426513671875,835456652525,68.9,94.9,0.6784798502922058,472.35858154296875,7420.1669921875,6.363797187805176,0.9630641937255859,16.609874725341797,0.31675323843955994,1.0,-0.010279729031026363,-0.5069791078567505,0.8617976307868958,67,33.4453125,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
848000,68.7,0.8455031514167786,66.2109375,0.23448944091796875,837187795760,69.2,94.8,0.6797794103622437,472.52349853515625,7411.04833984375,6.368255615234375,0.9571244120597839,16.671344757080078,0.3241731524467468,1.0,-0.012990123592317104,-0.5082823634147644,0.8594187498092651,63,33.4453125,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
849000,68.2,0.8557556867599487,66.2109375,0.23550987243652344,838056829368,69.2,94.9,0.6792650818824768,475.6778869628906,7411.04833984375,6.4029107093811035,0.9554421901702881,16.760272979736328,0.39642539620399475,1.0,-0.014000525698065758,-0.5089909434318542,0.860107421875,65,33.44921875,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
850000,67.9,0.8637151718139648,66.2109375,0.23614883422851562,838927590580,69.1,94.9,0.6784006357192993,477.809814453125,7413.9609375,6.417396545410156,0.9504703879356384,16.849201202392578,0.4686776101589203,1.0,-0.013616598211228848,-0.5082063674926758,0.8642255663871765,68,33.44921875,34.75390625,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
851000,67.9,0.8713358044624329,66.2109375,0.23596763610839844,839801818908,68.7,94.9,0.6782354116439819,478.995361328125,7423.4072265625,6.44113302230835,0.9520796537399292,16.923364639282227,0.5364454984664917,1.0,-0.013063871301710606,-0.5007652640342712,0.8645277619361877,69,33.44921875,34.7734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
852000,67.8,0.8756943941116333,66.2109375,0.23571014404296875,840680383604,68.1,94.9,0.6782354116439819,482.59832763671875,7446.6064453125,6.457491397857666,0.9479621052742004,16.98748207092285,0.599153459072113,1.0,-0.019127478823065758,-0.5080003142356873,0.8618656992912292,66,33.44921875,34.7734375,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0
